node_id,tipo,etiqueta,handle,comentarios,videos_unicos,canales_unicos,sentimiento_medio,visualizaciones,autores_unicos,categoria,id_original,componente,grado
autor::UCqCrvuoJpC-aVb0f4logQRQ,autor,@Lyrics_GT,/@Lyrics_GT,1,1.0,1.0,1.0,,,,UCqCrvuoJpC-aVb0f4logQRQ,1,1
autor::UCqilIa8r7iek5sGYg_q6ofA,autor,@rolandojuchuna484,/@rolandojuchuna484,1,1.0,1.0,1.0,,,,UCqilIa8r7iek5sGYg_q6ofA,3,1
autor::UCql1n3Ey6ULMSOACjMe-fxQ,autor,@RolandoGonzalez-o7g,/@RolandoGonzalez-o7g,1,1.0,1.0,0.0,,,,UCql1n3Ey6ULMSOACjMe-fxQ,1,1
autor::UCr1emrogPKkKTs_WTtx71xg,autor,@domingopeneleu6457,/@domingopeneleu6457,1,1.0,1.0,0.0,,,,UCr1emrogPKkKTs_WTtx71xg,1,1
autor::UCrJn_rbo_ENAdeqneS-RmRw,autor,@josecarrera9623,/@josecarrera9623,2,1.0,1.0,0.5,,,,UCrJn_rbo_ENAdeqneS-RmRw,1,1
autor::UCrqXyRsg-_hTosURZ-uvoKg,autor,@flornolberto2425,/@flornolberto2425,1,1.0,1.0,0.0,,,,UCrqXyRsg-_hTosURZ-uvoKg,2,1
autor::UCsGoJEvb-cFPZ2rWoJcXzEQ,autor,@sergiohinestroza9709,/@sergiohinestroza9709,1,1.0,1.0,0.0,,,,UCsGoJEvb-cFPZ2rWoJcXzEQ,1,1
autor::UCsJJAvrVGupdmhOqgtDp8dg,autor,@nestorlorenzana1168,/@nestorlorenzana1168,1,1.0,1.0,0.0,,,,UCsJJAvrVGupdmhOqgtDp8dg,1,1
autor::UCsSXdJct-nsS8DsABoEsaYA,autor,@IvánPérez-j4j,/@Iv%C3%A1nP%C3%A9rez-j4j,1,1.0,1.0,0.0,,,,UCsSXdJct-nsS8DsABoEsaYA,1,1
autor::UCsUCN0Yq_UyTvKjOJLmNrnQ,autor,@moisesvaldez4043,/@moisesvaldez4043,2,2.0,2.0,0.5,,,,UCsUCN0Yq_UyTvKjOJLmNrnQ,1,2
autor::UCs_5qeqdku9tGAq22y3OcuQ,autor,@alexandrevasquez4135,/@alexandrevasquez4135,1,1.0,1.0,1.0,,,,UCs_5qeqdku9tGAq22y3OcuQ,3,1
autor::UCsjs5Hp_r86x1xbK6FAeqaA,autor,@alvaroesquivel563,/@alvaroesquivel563,1,1.0,1.0,0.0,,,,UCsjs5Hp_r86x1xbK6FAeqaA,1,1
autor::UCtCtts20bW6F9CSohau51Iw,autor,@carlosgranados9875,/@carlosgranados9875,2,1.0,1.0,0.0,,,,UCtCtts20bW6F9CSohau51Iw,1,1
autor::UCtMBF_1O2jY2INlb_luuB_A,autor,@mynorgudiel8646,/@mynorgudiel8646,1,1.0,1.0,1.0,,,,UCtMBF_1O2jY2INlb_luuB_A,3,1
autor::UCtNfIBnc5S5DbbQj_yxgJTw,autor,@JosueRamirez-ey3ih,/@JosueRamirez-ey3ih,1,1.0,1.0,0.0,,,,UCtNfIBnc5S5DbbQj_yxgJTw,1,1
autor::UCtNyHmRZtvGF2hSvI2dUBWw,autor,@aureliomaldonado4793,/@aureliomaldonado4793,2,1.0,1.0,0.0,,,,UCtNyHmRZtvGF2hSvI2dUBWw,1,1
autor::UCtUR3_CAiE7fCoZHM6cMfyQ,autor,@mdelcid01,/@mdelcid01,1,1.0,1.0,0.0,,,,UCtUR3_CAiE7fCoZHM6cMfyQ,1,1
autor::UCtiHFjFu7d5v2XxHnKFUYig,autor,@Paul-gf7ec,/@Paul-gf7ec,1,1.0,1.0,0.0,,,,UCtiHFjFu7d5v2XxHnKFUYig,2,1
autor::UCtowGNY2lnlg6O2CkwDgkLg,autor,@taniagabrielacelis8434,/@taniagabrielacelis8434,1,1.0,1.0,1.0,,,,UCtowGNY2lnlg6O2CkwDgkLg,7,1
autor::UCtsxPYw8VUsH_FfnKg-0lmw,autor,@AlejandroPérez-b6r,/@AlejandroP%C3%A9rez-b6r,1,1.0,1.0,0.0,,,,UCtsxPYw8VUsH_FfnKg-0lmw,1,1
autor::UCu8_3-Wg-YzNyvHYQDEscfw,autor,@RolandoCastroPérez-d7y,/@RolandoCastroP%C3%A9rez-d7y,1,1.0,1.0,0.0,,,,UCu8_3-Wg-YzNyvHYQDEscfw,1,1
autor::UCuP4UK33HKtJE_S39ksmaTw,autor,@herbertaguilar1387,/@herbertaguilar1387,1,1.0,1.0,-1.0,,,,UCuP4UK33HKtJE_S39ksmaTw,1,1
autor::UCuXmOjxC-htcprLgeVXz6Tg,autor,@jorgeaguilar-bq3uj,/@jorgeaguilar-bq3uj,1,1.0,1.0,1.0,,,,UCuXmOjxC-htcprLgeVXz6Tg,1,1
autor::UCueV9cTyTDwgQSec1x2dYgA,autor,@fredydomingo7062,/@fredydomingo7062,1,1.0,1.0,0.0,,,,UCueV9cTyTDwgQSec1x2dYgA,1,1
autor::UCujPF2nBgsTD62nWE3lcpIg,autor,@victorarturoruanobautista7588,/@victorarturoruanobautista7588,1,1.0,1.0,1.0,,,,UCujPF2nBgsTD62nWE3lcpIg,1,1
autor::UCusjriFsDHEc2AOjqk-p5ig,autor,@pablobarrios7931,/@pablobarrios7931,1,1.0,1.0,0.0,,,,UCusjriFsDHEc2AOjqk-p5ig,1,1
autor::UCut6b9S98nv84cVX89PmKzA,autor,@yeniferaguirre4498,/@yeniferaguirre4498,2,1.0,1.0,0.0,,,,UCut6b9S98nv84cVX89PmKzA,1,1
autor::UCvApqeCbLod-wejtT4CcVuA,autor,@davidgaher9550,/@davidgaher9550,1,1.0,1.0,-1.0,,,,UCvApqeCbLod-wejtT4CcVuA,1,1
autor::UCvDwJBBY1mHK70aTEYl6rsA,autor,@cristianescobedo8296,/@cristianescobedo8296,1,1.0,1.0,0.0,,,,UCvDwJBBY1mHK70aTEYl6rsA,1,1
autor::UCvcu1kR8xMYy_I1Ty-2mV2Q,autor,@hashojea7348,/@hashojea7348,4,3.0,1.0,0.75,,,,UCvcu1kR8xMYy_I1Ty-2mV2Q,1,3
autor::UCvl1tzQeBeGy6efPTRJXSCw,autor,@RaulPerez-cw2vi,/@RaulPerez-cw2vi,1,1.0,1.0,1.0,,,,UCvl1tzQeBeGy6efPTRJXSCw,1,1
autor::UCwCfs-2zbD5k0lG-UVg_JBw,autor,@JessicaHuaz-96,/@JessicaHuaz-96,1,1.0,1.0,1.0,,,,UCwCfs-2zbD5k0lG-UVg_JBw,1,1
autor::UCwEe1RKlEv1UpNWmWYfSh4w,autor,@marioramirez299,/@marioramirez299,1,1.0,1.0,-1.0,,,,UCwEe1RKlEv1UpNWmWYfSh4w,1,1
autor::UCwO2SXr0ggzwg6QWWrr01nQ,autor,@ricardofigueroa5720,/@ricardofigueroa5720,1,1.0,1.0,0.0,,,,UCwO2SXr0ggzwg6QWWrr01nQ,1,1
autor::UCwUAv3_LpWVtTIi7lkmTL7A,autor,@kingr4706,/@kingr4706,1,1.0,1.0,1.0,,,,UCwUAv3_LpWVtTIi7lkmTL7A,3,1
autor::UCwW2OFy95P7ZBkOPxWkpvYg,autor,@TeresaLucero-b5o,/@TeresaLucero-b5o,2,1.0,1.0,0.0,,,,UCwW2OFy95P7ZBkOPxWkpvYg,1,1
autor::UCwgCc9Jd_gG-uLE_SY-FfPg,autor,@armindapenados2841,/@armindapenados2841,1,1.0,1.0,0.0,,,,UCwgCc9Jd_gG-uLE_SY-FfPg,1,1
autor::UCwha8rxULYMVtNwZWeSkE1A,autor,@mariasamo8637,/@mariasamo8637,1,1.0,1.0,-1.0,,,,UCwha8rxULYMVtNwZWeSkE1A,1,1
autor::UCwjUvRseNtJoItylIyIez7Q,autor,@Silviazea,/@Silviazea,1,1.0,1.0,0.0,,,,UCwjUvRseNtJoItylIyIez7Q,1,1
autor::UCwxoKK59nGCeBqB2sXfDBIw,autor,@vic-bonivideos,/@vic-bonivideos,1,1.0,1.0,-1.0,,,,UCwxoKK59nGCeBqB2sXfDBIw,1,1
autor::UCxKR3RA8T-kxMgq_2WWhRcQ,autor,@elenaluarca9377,/@elenaluarca9377,1,1.0,1.0,1.0,,,,UCxKR3RA8T-kxMgq_2WWhRcQ,3,1
autor::UCxcoDvP-g2_KTZDmVZtvb3w,autor,@angelmartinez9523,/@angelmartinez9523,1,1.0,1.0,0.0,,,,UCxcoDvP-g2_KTZDmVZtvb3w,1,1
autor::UCxff05WuyvwELNITi7bj7UA,autor,@markoherrera,/@markoherrera,1,1.0,1.0,0.0,,,,UCxff05WuyvwELNITi7bj7UA,1,1
autor::UCxhtlxPV8AYWaNNyU6S9H8Q,autor,@WilR-s8r,/@WilR-s8r,1,1.0,1.0,1.0,,,,UCxhtlxPV8AYWaNNyU6S9H8Q,2,1
autor::UCyJhqmMbsvjpoarBBStA2kg,autor,@Murmullodelbarrio,/@Murmullodelbarrio,6,1.0,1.0,0.16666666666666666,,,,UCyJhqmMbsvjpoarBBStA2kg,1,1
autor::UCySYJU5kUh7X8gVt9la2ISA,autor,@dantesarti4351,/@dantesarti4351,1,1.0,1.0,0.0,,,,UCySYJU5kUh7X8gVt9la2ISA,1,1
autor::UCyW68EGZey4ao_Vf2cR5Ztg,autor,@ZabalaXabier,/@ZabalaXabier,1,1.0,1.0,-1.0,,,,UCyW68EGZey4ao_Vf2cR5Ztg,1,1
autor::UCylqlpsh8ENNM1LqgQ1KbxA,autor,@Jel.Awesh.M,/@Jel.Awesh.M,3,2.0,1.0,-0.3333333333333333,,,,UCylqlpsh8ENNM1LqgQ1KbxA,1,2
autor::UCyor0Mmm0ivLX2jIdyGp84Q,autor,@MiguelJordan-n3g,/@MiguelJordan-n3g,1,1.0,1.0,0.0,,,,UCyor0Mmm0ivLX2jIdyGp84Q,6,1
autor::UCyzf29IYjNw67gGIfsjgtxA,autor,@carlosoliva9249,/@carlosoliva9249,1,1.0,1.0,0.0,,,,UCyzf29IYjNw67gGIfsjgtxA,3,1
autor::UCz3gu01bmjNv0DpRq-K3XYg,autor,@eusebiovasquez4385,/@eusebiovasquez4385,2,1.0,1.0,-1.0,,,,UCz3gu01bmjNv0DpRq-K3XYg,1,1
autor::UCzSfZlOVxBSs5ObD25ywxDQ,autor,@GilmarMaldonado-q9m,/@GilmarMaldonado-q9m,1,1.0,1.0,0.0,,,,UCzSfZlOVxBSs5ObD25ywxDQ,1,1
autor::UCzZ6dDCEsLMXbc5pCFXIprw,autor,@josegil3813,/@josegil3813,2,2.0,1.0,0.0,,,,UCzZ6dDCEsLMXbc5pCFXIprw,1,2
autor::UCzoL2l5H5eVlorWGH8AZfAg,autor,@jor77cas,/@jor77cas,1,1.0,1.0,-1.0,,,,UCzoL2l5H5eVlorWGH8AZfAg,1,1
video::06mFNPU0aB8,video,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,/@Noti7Guatemala,14,,,0.14285714285714285,6692.0,13.0,News & Politics,06mFNPU0aB8,1,13
video::3Nfp9h5avBI,video,"Noticiero en Directo 1 pm, 28 de Agosto de 2026",/@GuatevisionNoticiero,2,,,-0.5,573.0,2.0,News & Politics,3Nfp9h5avBI,6,2
video::6W4u8sGEnGM,video,Inician los trabajos de recuperación del Puente Belice II.,/@GobiernodelaRepublicadeGuatema,45,,,0.2,11670.0,32.0,Entertainment,6W4u8sGEnGM,1,32
video::JkpVO1hx2f8,video,10 Preguntas a un año del Paro Nacional,/@quorumgt,3,,,0.0,673.0,3.0,News & Politics,JkpVO1hx2f8,5,3
video::OkXlHx0hx-8,video,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,/@noticias,25,,,0.0,14200.0,18.0,News & Politics,OkXlHx0hx-8,2,18
video::PjmxCj-a9Hg,video,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,/@GobiernodelaRepublicadeGuatema,25,,,0.08,3628.0,19.0,Entertainment,PjmxCj-a9Hg,1,19
video::TT4qJ5FXHYE,video,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",/@quorumgt,4,,,0.75,1075.0,4.0,News & Politics,TT4qJ5FXHYE,7,4
video::UhL9y3KUl8E,video,SHAI WA: la vecina queer de Casa Presidencial,/@quorumgt,1,,,0.0,1755.0,1.0,News & Politics,UhL9y3KUl8E,10,1
video::WIUZtitfLRw,video,Caminar en una ciudad hecha para carros,/@quorumgt,6,,,0.16666666666666666,422.0,6.0,News & Politics,WIUZtitfLRw,1,6
video::X_FAIef8qlE,video,Cruzando la ciudad a puro Transmetro,/@quorumgt,1,,,0.0,1140.0,1.0,News & Politics,X_FAIef8qlE,8,1
video::b_Hkrkl3adA,video,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,/@PrensaLibreOficial,7,,,0.2857142857142857,5469.0,7.0,News & Politics,b_Hkrkl3adA,1,7
video::is3Mk5oC19g,video,Capturan a ladrón que había quedado grabado mientras robaba en una parroquia de Retalhuleu,/@TN23TodoNoticias,7,,,0.0,4616.0,7.0,News & Politics,is3Mk5oC19g,1,7
video::j43HgwYFKfk,video,La cooptación de Walter Mazariegos en la USAC,/@quorumgt,50,,,0.04,10156.0,49.0,News & Politics,j43HgwYFKfk,1,49
video::lj983NWyAQY,video,Plan 2032 Ciudad de Guatemala,/@MunicipalidaddeGuatemala-1551,25,,,0.52,304089.0,25.0,News & Politics,lj983NWyAQY,3,25
video::n8iP75gIpmw,video,Qué rico come tu diputado,/@quorumgt,161,,,0.02898550724637681,11775.0,128.0,News & Politics,n8iP75gIpmw,1,128
video::ndAZjHqzzT8,video,Internet: escoger el menos malo,/@quorumgt,12,,,0.425,717.0,10.0,News & Politics,ndAZjHqzzT8,1,10
video::s0eco-BofOs,video,¿Quiénes pagan más en Centroamérica?,/@quorumgt,1,,,0.0,220.0,1.0,News & Politics,s0eco-BofOs,4,1
video::yLZS3JiEBg8,video,Arroz con pollo a la MONOPOLIO,/@quorumgt,16,,,0.3125,1954.0,16.0,News & Politics,yLZS3JiEBg8,1,16
video::zweosulrwA8,video,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,/@quorumgt,1,,,0.0,52.0,1.0,Nonprofits & Activism,zweosulrwA8,9,1
